"","0%","5%","10%","15%","20%","25%","30%","35%","40%","45%","50%","55%","60%","65%","70%","75%","80%","85%","90%","95%","100%"
"32968282_JasonMoffat_Nature_2020_4T1-HA_CL4_C_Coculture-T_BRCA",-2.2617,-0.32592,-0.203545,-0.14622,-0.11115,-0.0852305,-0.0633585,-0.04557075,-0.0294,-0.013646,0.000699715,0.01446375,0.02963,0.0433365,0.058366,0.073212,0.09131,0.112565,0.13968,0.18589,0.96545
"32968282_JasonMoffat_Nature_2020_B16-OVA_OT-I_A_Coculture-T_SKCM",-1.8324,-0.143185,-0.099986,-0.075253,-0.058464,-0.04536275,-0.0342195,-0.024393,-0.014919,-0.00650995,0.00183475,0.009634075,0.017339,0.02580825,0.034803,0.04394475,0.054398,0.06609725,0.081943,0.10709,0.81469
"32968282_JasonMoffat_Nature_2020_B16-OVA_OT-I_B_Coculture-T_SKCM",-2.0162,-0.143725,-0.101695,-0.076946,-0.059817,-0.046564,-0.0351335,-0.0252365,-0.01637,-0.007742375,0.000830115,0.00909515,0.017428,0.0263865,0.035156,0.04439325,0.055028,0.06795925,0.084301,0.1090325,0.78334
"32968282_JasonMoffat_Nature_2020_B16-OVA_OT-I_C_Coculture-T_SKCM",-1.8348,-0.14562,-0.101162,-0.0768462,-0.060795,-0.047325,-0.0357064,-0.0255562,-0.0158112,-0.0070112,0.0010565,0.00992866,0.0176228,0.026685,0.0355226,0.045292,0.0553354,0.0682996,0.0843206000000001,0.109776,0.84254
"32968282_JasonMoffat_Nature_2020_CT26-HA_CL4_A_Coculture-T_COAD",-1.4783,-0.09515625,-0.063538,-0.04755025,-0.037275,-0.0290105,-0.021794,-0.015882,-0.010151,-0.004772425,0.00044318,0.005738625,0.011159,0.01680425,0.022607,0.029498,0.037438,0.04672625,0.0593125,0.0830185,1.7981
"32968282_JasonMoffat_Nature_2020_CT26-HA_CL4_B_Coculture-T_COAD",-1.5153,-0.103738,-0.0677294,-0.0502286,-0.0388356,-0.030272,-0.0229664,-0.0162262,-0.0102214,-0.00469984,0.00078737,0.0061128,0.0115262,0.0172742,0.0232076,0.030137,0.03768,0.0473284,0.0602486,0.0835218,1.2142
"32968282_JasonMoffat_Nature_2020_CT26-HA_CL4_C_Coculture-T_COAD",-1.784,-0.09792675,-0.064429,-0.04828875,-0.037342,-0.02917575,-0.0218875,-0.015438,-0.0097845,-0.00457465,0.000858525,0.006111275,0.011542,0.017359,0.023303,0.03023025,0.038136,0.04795625,0.06139,0.087427,1.1131
"32968282_JasonMoffat_Nature_2020_EMT6-HA_CL4_A_Coculture-T_BRCA",-2.0392,-0.129898,-0.0838324,-0.0630626,-0.049235,-0.038376,-0.0292278,-0.021346,-0.0138938,-0.00674169999999999,-5.3277e-05,0.00680638000000001,0.0139474,0.021407,0.0288062,0.037394,0.047122,0.0596822,0.076783,0.109468,1.7054
"32968282_JasonMoffat_Nature_2020_EMT6-HA_CL4_B_Coculture-T_BRCA",-1.7527,-0.125521,-0.0807622,-0.06093125,-0.047057,-0.03640625,-0.027904,-0.0204518,-0.013442,-0.006947765,-0.00061955,0.00549434000000004,0.012198,0.01892885,0.0260437,0.03408525,0.0432886,0.0551326,0.0719665,0.0995714000000002,1.1379
"32968282_JasonMoffat_Nature_2020_EMT6-HA_CL4_C_Coculture-T_BRCA",-2.024,-0.138388,-0.088218,-0.0651562,-0.0512292,-0.039513,-0.0298304,-0.0215958,-0.0139358,-0.00677579999999998,9.6567e-05,0.00696160000000001,0.0141428,0.0217552,0.0294416,0.038222,0.0480782,0.0595716000000001,0.0767224,0.106354,1.0026
"32968282_JasonMoffat_Nature_2020_MC38-OVA_OT-I_A_Coculture-T_COAD",-2.0375,-0.6557025,-0.456445,-0.3442425,-0.26439,-0.2018075,-0.15514,-0.1118275,-0.073604,-0.038819,-0.00506335,0.0239025,0.0552840000000001,0.08327025,0.11166,0.14141,0.17527,0.2111325,0.253835,0.31718,1.0697
